,TemperatureC,Humidity,Conditions
2018-02-28 13:00:00+08:00,25.77777778,61.0,Clear
2018-02-28 14:00:00+08:00,26.48333333,60.0,Mostly Cloudy
2018-02-28 15:00:00+08:00,27.35,57.0,Clear
2018-02-28 16:00:00+08:00,27.41111111,56.0,Partly Cloudy
2018-02-28 17:00:00+08:00,26.78888889,58.0,Partly Cloudy
2018-02-28 18:00:00+08:00,25.63888889,60.0,Clear
2018-02-28 19:00:00+08:00,24.58888889,66.0,Clear
2018-02-28 20:00:00+08:00,22.16666667,77.0,Partly Cloudy
2018-02-28 21:00:00+08:00,22.59444444,74.0,Clear
2018-02-28 22:00:00+08:00,22.0,81.0,Clear
2018-02-28 23:00:00+08:00,21.23333333,85.0,Clear
2018-03-01 00:00:00+08:00,20.96111111,82.0,Clear
2018-03-01 01:00:00+08:00,20.85555556,82.0,Clear
2018-03-01 02:00:00+08:00,19.48888889,89.0,Clear
2018-03-01 03:00:00+08:00,19.88333333,87.0,Clear
2018-03-01 04:00:00+08:00,18.93333333,93.0,Clear
2018-03-01 05:00:00+08:00,18.43333333,94.0,Clear
2018-03-01 06:00:00+08:00,18.83333333,90.0,Clear
2018-03-01 07:00:00+08:00,18.83888889,90.0,Clear
2018-03-01 08:00:00+08:00,19.2,91.0,Foggy
2018-03-01 09:00:00+08:00,21.93888889,82.0,Foggy
2018-03-01 10:00:00+08:00,24.37777778,72.0,Foggy
2018-03-01 11:00:00+08:00,24.55,72.0,Clear
2018-03-01 12:00:00+08:00,26.47777778,63.0,Partly Cloudy
2018-03-01 13:00:00+08:00,27.2,58.0,Partly Cloudy
2018-03-01 14:00:00+08:00,27.24444444,58.0,Mostly Cloudy
2018-03-01 15:00:00+08:00,28.15,54.0,Clear
2018-03-01 16:00:00+08:00,27.11111111,58.0,Partly Cloudy
2018-03-01 17:00:00+08:00,25.93333333,61.0,Partly Cloudy
2018-03-01 18:00:00+08:00,25.57222222,61.0,Clear
2018-03-01 19:00:00+08:00,24.50555556,67.0,Mostly Cloudy
2018-03-01 20:00:00+08:00,23.03333333,73.0,Partly Cloudy
2018-03-01 21:00:00+08:00,22.54444444,80.0,Partly Cloudy
2018-03-01 22:00:00+08:00,22.60555556,80.0,Mostly Cloudy
2018-03-01 23:00:00+08:00,22.13333333,81.0,Mostly Cloudy
2018-03-02 00:00:00+08:00,22.23888889,80.0,Mostly Cloudy
2018-03-02 01:00:00+08:00,21.97222222,82.0,Mostly Cloudy
2018-03-02 02:00:00+08:00,21.48333333,80.0,Mostly Cloudy
2018-03-02 03:00:00+08:00,21.03888889,81.0,Mostly Cloudy
2018-03-02 04:00:00+08:00,21.00555556,82.0,Mostly Cloudy
2018-03-02 05:00:00+08:00,20.58333333,84.0,Mostly Cloudy
2018-03-02 06:00:00+08:00,21.03333333,82.0,Partly Cloudy
2018-03-02 07:00:00+08:00,20.97222222,82.0,Mostly Cloudy
2018-03-02 08:00:00+08:00,21.27777778,80.0,Mostly Cloudy
2018-03-02 09:00:00+08:00,22.57222222,74.0,Clear
2018-03-02 10:00:00+08:00,23.62222222,74.0,Partly Cloudy
2018-03-02 11:00:00+08:00,24.23888889,70.0,Mostly Cloudy
2018-03-02 12:00:00+08:00,25.56666667,67.0,Partly Cloudy
2018-03-02 13:00:00+08:00,26.7,62.0,Partly Cloudy
2018-03-02 14:00:00+08:00,26.76111111,61.0,Mostly Cloudy
2018-03-02 15:00:00+08:00,27.26111111,60.0,Partly Cloudy
2018-03-02 16:00:00+08:00,27.23333333,61.0,Clear
2018-03-02 17:00:00+08:00,26.02777778,63.0,Mostly Cloudy
2018-03-02 18:00:00+08:00,25.61111111,70.0,Clear
2018-03-02 19:00:00+08:00,24.48333333,75.0,Partly Cloudy
2018-03-02 20:00:00+08:00,23.25555556,79.0,Mostly Cloudy
2018-03-02 21:00:00+08:00,23.51111111,80.0,Clear
2018-03-02 22:00:00+08:00,22.62777778,84.0,Partly Cloudy
2018-03-02 23:00:00+08:00,22.33888889,84.0,Mostly Cloudy
2018-03-03 00:00:00+08:00,22.76666667,83.0,Mostly Cloudy
2018-03-03 01:00:00+08:00,22.71111111,84.0,Mostly Cloudy
2018-03-03 02:00:00+08:00,22.36666667,85.0,Mostly Cloudy
2018-03-03 03:00:00+08:00,22.57777778,85.0,Mostly Cloudy
2018-03-03 04:00:00+08:00,22.56111111,85.0,Mostly Cloudy
2018-03-03 05:00:00+08:00,21.84444444,88.0,Mostly Cloudy
2018-03-03 06:00:00+08:00,22.52222222,85.0,Partly Cloudy
2018-03-03 07:00:00+08:00,22.61111111,85.0,Clear
2018-03-03 08:00:00+08:00,22.33333333,86.0,Mostly Cloudy
2018-03-03 09:00:00+08:00,23.68888889,80.0,Partly Cloudy
2018-03-03 10:00:00+08:00,24.66111111,76.0,Partly Cloudy
2018-03-03 11:00:00+08:00,25.29444444,73.0,Mostly Cloudy
2018-03-03 12:00:00+08:00,26.76666667,67.0,Partly Cloudy
2018-03-03 13:00:00+08:00,25.88333333,70.0,Partly Cloudy
2018-03-03 14:00:00+08:00,26.34444444,72.0,Mostly Cloudy
2018-03-03 15:00:00+08:00,25.78333333,75.0,Partly Cloudy
2018-03-03 16:00:00+08:00,24.85,79.0,Partly Cloudy
2018-03-03 17:00:00+08:00,24.56666667,80.0,Overcast
2018-03-03 18:00:00+08:00,23.76111111,84.0,Partly Cloudy
2018-03-03 19:00:00+08:00,23.71111111,84.0,Partly Cloudy
2018-03-03 20:00:00+08:00,23.41666667,85.0,Overcast
2018-03-03 21:00:00+08:00,23.63333333,85.0,Partly Cloudy
2018-03-03 22:00:00+08:00,23.66666667,80.0,Partly Cloudy
2018-03-03 23:00:00+08:00,23.3,86.0,Mostly Cloudy
2018-03-04 00:00:00+08:00,23.49444444,85.0,Overcast
2018-03-04 01:00:00+08:00,22.64444444,90.0,Overcast
2018-03-04 02:00:00+08:00,23.21111111,86.0,Mostly Cloudy
2018-03-04 03:00:00+08:00,22.77222222,89.0,Partly Cloudy
2018-03-04 04:00:00+08:00,22.6,90.0,Partly Cloudy
2018-03-04 05:00:00+08:00,22.51666667,91.0,Mostly Cloudy
2018-03-04 06:00:00+08:00,23.58888889,85.0,Partly Cloudy
2018-03-04 07:00:00+08:00,23.56111111,85.0,Partly Cloudy
2018-03-04 08:00:00+08:00,23.37222222,87.0,Overcast
2018-03-04 09:00:00+08:00,24.59444444,81.0,Partly Cloudy
2018-03-04 10:00:00+08:00,25.62222222,81.0,Mostly Cloudy
2018-03-04 11:00:00+08:00,24.45,83.0,Overcast
2018-03-04 12:00:00+08:00,27.22222222,74.0,Mostly Cloudy
2018-03-04 13:00:00+08:00,28.22222222,70.0,Mostly Cloudy
2018-03-04 14:00:00+08:00,27.46111111,72.0,Mostly Cloudy
2018-03-04 15:00:00+08:00,28.29444444,69.0,Partly Cloudy
2018-03-04 16:00:00+08:00,26.9,75.0,Breezy and Partly Cloudy
2018-03-04 17:00:00+08:00,25.74444444,80.0,Mostly Cloudy
2018-03-04 18:00:00+08:00,25.90555556,80.0,Partly Cloudy
2018-03-04 19:00:00+08:00,25.83888889,80.0,Partly Cloudy
2018-03-04 20:00:00+08:00,24.66666667,86.0,Mostly Cloudy
2018-03-04 21:00:00+08:00,24.85555556,85.0,Humid and Partly Cloudy
2018-03-04 22:00:00+08:00,24.80555556,86.0,Humid and Partly Cloudy
2018-03-04 23:00:00+08:00,24.60555556,87.0,Humid and Mostly Cloudy
2018-03-05 00:00:00+08:00,24.70555556,85.0,Partly Cloudy
2018-03-05 01:00:00+08:00,24.67222222,86.0,Partly Cloudy
2018-03-05 02:00:00+08:00,24.43333333,87.0,Mostly Cloudy
2018-03-05 03:00:00+08:00,24.62777778,86.0,Partly Cloudy
2018-03-05 04:00:00+08:00,23.74444444,90.0,Partly Cloudy
2018-03-05 05:00:00+08:00,23.55555556,91.0,Mostly Cloudy
2018-03-05 06:00:00+08:00,23.64444444,91.0,Mostly Cloudy
2018-03-05 07:00:00+08:00,23.74444444,90.0,Clear
2018-03-05 08:00:00+08:00,23.67777778,90.0,Overcast
2018-03-05 09:00:00+08:00,24.92777778,85.0,Overcast
2018-03-05 10:00:00+08:00,25.83333333,80.0,Overcast
2018-03-05 11:00:00+08:00,26.45,76.0,Overcast
2018-03-05 12:00:00+08:00,27.37222222,69.0,Mostly Cloudy
2018-03-05 13:00:00+08:00,28.47777778,68.0,Mostly Cloudy
2018-03-05 14:00:00+08:00,27.73333333,68.0,Mostly Cloudy
2018-03-05 15:00:00+08:00,27.49444444,69.0,Mostly Cloudy
2018-03-05 16:00:00+08:00,27.44444444,69.0,Mostly Cloudy
2018-03-05 17:00:00+08:00,26.46666667,72.0,Mostly Cloudy
2018-03-05 18:00:00+08:00,25.85,71.0,Partly Cloudy
2018-03-05 19:00:00+08:00,24.81666667,75.0,Partly Cloudy
2018-03-05 20:00:00+08:00,24.19444444,79.0,Overcast
2018-03-05 21:00:00+08:00,23.74444444,80.0,Possible Light Rain
2018-03-05 22:00:00+08:00,23.71666667,76.0,Possible Light Rain
2018-03-05 23:00:00+08:00,22.53888889,79.0,Mostly Cloudy
2018-03-06 00:00:00+08:00,22.7,76.0,Clear
2018-03-06 01:00:00+08:00,22.15,76.0,Partly Cloudy
2018-03-06 02:00:00+08:00,21.76666667,75.0,Mostly Cloudy
2018-03-06 03:00:00+08:00,22.05555556,72.0,Clear
2018-03-06 04:00:00+08:00,21.21111111,75.0,Mostly Cloudy
2018-03-06 05:00:00+08:00,20.75555556,80.0,Mostly Cloudy
2018-03-06 06:00:00+08:00,21.09444444,76.0,Partly Cloudy
2018-03-06 07:00:00+08:00,20.92777778,72.0,Partly Cloudy
2018-03-06 08:00:00+08:00,20.23888889,74.0,Overcast
2018-03-06 09:00:00+08:00,20.97777778,70.0,Mostly Cloudy
2018-03-06 10:00:00+08:00,21.05555556,69.0,Overcast
2018-03-06 11:00:00+08:00,20.60555556,71.0,Overcast
2018-03-06 12:00:00+08:00,22.08888889,69.0,Breezy and Overcast
2018-03-06 13:00:00+08:00,21.15555556,78.0,Breezy and Overcast
2018-03-06 14:00:00+08:00,20.86111111,76.0,Overcast
2018-03-06 15:00:00+08:00,21.27777778,77.0,Breezy and Partly Cloudy
2018-03-06 16:00:00+08:00,22.12777778,72.0,Partly Cloudy
2018-03-06 17:00:00+08:00,21.31666667,73.0,Overcast
2018-03-06 18:00:00+08:00,21.06666667,78.0,Mostly Cloudy
2018-03-06 19:00:00+08:00,20.02777778,85.0,Breezy and Mostly Cloudy
2018-03-06 20:00:00+08:00,19.52777778,84.0,Overcast
2018-03-06 21:00:00+08:00,19.93333333,86.0,Partly Cloudy
2018-03-06 22:00:00+08:00,19.87777778,86.0,Mostly Cloudy
2018-03-06 23:00:00+08:00,20.15555556,80.0,Mostly Cloudy
2018-03-07 00:00:00+08:00,20.51666667,76.0,Mostly Cloudy
2018-03-07 01:00:00+08:00,19.90555556,74.0,Overcast
2018-03-07 02:00:00+08:00,19.30555556,76.0,Mostly Cloudy
2018-03-07 03:00:00+08:00,19.67222222,74.0,Overcast
2018-03-07 04:00:00+08:00,18.89444444,78.0,Overcast
2018-03-07 05:00:00+08:00,18.35,80.0,Mostly Cloudy
2018-03-07 06:00:00+08:00,18.78333333,78.0,Overcast
2018-03-07 07:00:00+08:00,18.82222222,78.0,Overcast
2018-03-07 08:00:00+08:00,19.2,76.0,Overcast
2018-03-07 09:00:00+08:00,19.92777778,69.0,Overcast
2018-03-07 10:00:00+08:00,21.08333333,68.0,Breezy and Overcast
2018-03-07 11:00:00+08:00,21.26666667,69.0,Mostly Cloudy
2018-03-07 12:00:00+08:00,23.51666667,60.0,Mostly Cloudy
2018-03-07 13:00:00+08:00,23.65,59.0,Mostly Cloudy
2018-03-07 14:00:00+08:00,23.52777778,64.0,Mostly Cloudy
2018-03-07 15:00:00+08:00,23.71111111,63.0,Mostly Cloudy
2018-03-07 16:00:00+08:00,23.67777778,64.0,Partly Cloudy
2018-03-07 17:00:00+08:00,21.42222222,72.0,Possible Light Rain
2018-03-07 18:00:00+08:00,18.31111111,78.0,Light Rain
2018-03-07 19:00:00+08:00,17.68888889,76.0,Light Rain
2018-03-07 20:00:00+08:00,17.58333333,87.0,Light Rain
2018-03-07 21:00:00+08:00,15.86666667,86.0,Breezy and Partly Cloudy
2018-03-07 22:00:00+08:00,13.92777778,93.0,Breezy and Partly Cloudy
2018-03-07 23:00:00+08:00,14.67222222,88.0,Mostly Cloudy
2018-03-08 00:00:00+08:00,14.25,87.0,Partly Cloudy
2018-03-08 01:00:00+08:00,13.42777778,91.0,Light Rain
2018-03-08 02:00:00+08:00,13.40555556,88.0,Light Rain
2018-03-08 03:00:00+08:00,11.95,92.0,Light Rain
2018-03-08 04:00:00+08:00,11.78333333,86.0,Partly Cloudy
2018-03-08 05:00:00+08:00,11.88888889,87.0,Overcast
2018-03-08 06:00:00+08:00,11.55,82.0,Mostly Cloudy
2018-03-08 07:00:00+08:00,11.37777778,82.0,Mostly Cloudy
2018-03-08 08:00:00+08:00,11.32222222,83.0,Overcast
2018-03-08 09:00:00+08:00,11.40555556,81.0,Mostly Cloudy
2018-03-08 10:00:00+08:00,11.35,81.0,Breezy and Mostly Cloudy
2018-03-08 11:00:00+08:00,12.1,82.0,Overcast
2018-03-08 12:00:00+08:00,12.35,76.0,Partly Cloudy
2018-03-08 13:00:00+08:00,12.37222222,75.0,Breezy and Partly Cloudy
2018-03-08 14:00:00+08:00,12.75,72.0,Overcast
2018-03-08 15:00:00+08:00,12.92222222,70.0,Mostly Cloudy
2018-03-08 16:00:00+08:00,12.95,72.0,Partly Cloudy
2018-03-08 17:00:00+08:00,12.84444444,71.0,Overcast
2018-03-08 18:00:00+08:00,12.93333333,69.0,Mostly Cloudy
2018-03-08 19:00:00+08:00,12.95,69.0,Partly Cloudy
2018-03-08 20:00:00+08:00,12.26111111,71.0,Mostly Cloudy
2018-03-08 21:00:00+08:00,12.37222222,66.0,Partly Cloudy
2018-03-08 22:00:00+08:00,12.33333333,66.0,Partly Cloudy
2018-03-08 23:00:00+08:00,11.41666667,66.0,Mostly Cloudy
2018-03-09 00:00:00+08:00,11.56111111,62.0,Clear
2018-03-09 01:00:00+08:00,11.41111111,61.0,Clear
2018-03-09 02:00:00+08:00,10.38333333,62.0,Partly Cloudy
2018-03-09 03:00:00+08:00,10.23333333,59.0,Clear
2018-03-09 04:00:00+08:00,10.21666667,58.0,Clear
2018-03-09 05:00:00+08:00,9.35,64.0,Partly Cloudy
2018-03-09 06:00:00+08:00,9.277777777999999,64.0,Clear
2018-03-09 07:00:00+08:00,9.316666667,63.0,Clear
2018-03-09 08:00:00+08:00,9.822222222,59.0,Clear
2018-03-09 09:00:00+08:00,11.45555556,52.0,Clear
2018-03-09 10:00:00+08:00,13.16111111,42.0,Clear
2018-03-09 11:00:00+08:00,15.14444444,40.0,Clear
2018-03-09 12:00:00+08:00,17.13888889,33.0,Clear
2018-03-09 13:00:00+08:00,18.55,30.0,Clear
2018-03-09 14:00:00+08:00,19.86666667,26.0,Clear
2018-03-09 15:00:00+08:00,20.96666667,25.0,Clear
2018-03-09 16:00:00+08:00,21.25555556,23.0,Clear
2018-03-09 17:00:00+08:00,21.14444444,25.0,Clear
2018-03-09 18:00:00+08:00,20.01666667,28.0,Clear
2018-03-09 19:00:00+08:00,18.51666667,33.0,Clear
2018-03-09 20:00:00+08:00,16.89444444,40.0,Clear
2018-03-09 21:00:00+08:00,15.72222222,46.0,Clear
2018-03-09 22:00:00+08:00,14.67777778,53.0,Clear
2018-03-09 23:00:00+08:00,14.27222222,53.0,Clear
2018-03-10 00:00:00+08:00,12.67222222,61.0,Clear
2018-03-10 01:00:00+08:00,11.77777778,64.0,Clear
2018-03-10 02:00:00+08:00,10.98888889,64.0,Clear
2018-03-10 03:00:00+08:00,10.75555556,67.0,Clear
2018-03-10 04:00:00+08:00,10.52777778,65.0,Clear
2018-03-10 05:00:00+08:00,9.866666667,68.0,Clear
2018-03-10 06:00:00+08:00,9.333333332999999,71.0,Clear
2018-03-10 07:00:00+08:00,9.533333333,70.0,Clear
2018-03-10 08:00:00+08:00,11.20555556,64.0,Clear
2018-03-10 09:00:00+08:00,13.97222222,51.0,Clear
2018-03-10 10:00:00+08:00,16.94444444,40.0,Clear
2018-03-10 11:00:00+08:00,18.44444444,36.0,Clear
2018-03-10 12:00:00+08:00,19.66111111,33.0,Clear
2018-03-10 13:00:00+08:00,21.33888889,29.0,Clear
2018-03-10 14:00:00+08:00,23.09444444,25.0,Clear
2018-03-10 15:00:00+08:00,23.61666667,23.0,Clear
2018-03-10 16:00:00+08:00,23.99444444,23.0,Clear
2018-03-10 17:00:00+08:00,23.37222222,23.0,Clear
2018-03-10 18:00:00+08:00,22.38888889,25.0,Clear
2018-03-10 19:00:00+08:00,21.03333333,30.0,Clear
2018-03-10 20:00:00+08:00,18.38333333,43.0,Clear
2018-03-10 21:00:00+08:00,17.18888889,50.0,Clear
2018-03-10 22:00:00+08:00,16.70555556,49.0,Clear
2018-03-10 23:00:00+08:00,15.72222222,61.0,Clear
2018-03-11 00:00:00+08:00,14.82222222,68.0,Clear
2018-03-11 01:00:00+08:00,14.64444444,69.0,Clear
2018-03-11 02:00:00+08:00,14.56111111,70.0,Clear
2018-03-11 03:00:00+08:00,13.25,76.0,Clear
2018-03-11 04:00:00+08:00,13.1,76.0,Clear
2018-03-11 05:00:00+08:00,13.05,76.0,Clear
2018-03-11 06:00:00+08:00,13.01111111,77.0,Clear
2018-03-11 07:00:00+08:00,12.55,80.0,Clear
2018-03-11 08:00:00+08:00,13.95555556,71.0,Clear
2018-03-11 09:00:00+08:00,15.97777778,62.0,Clear
2018-03-11 10:00:00+08:00,18.20555556,52.0,Clear
2018-03-11 11:00:00+08:00,19.58888889,47.0,Clear
2018-03-11 12:00:00+08:00,21.30555556,40.0,Clear
2018-03-11 13:00:00+08:00,22.34444444,36.0,Clear
2018-03-11 14:00:00+08:00,23.5,31.0,Clear
2018-03-11 15:00:00+08:00,24.02777778,29.0,Clear
2018-03-11 16:00:00+08:00,25.01111111,26.0,Clear
2018-03-11 17:00:00+08:00,24.34444444,25.0,Clear
2018-03-11 18:00:00+08:00,22.7,30.0,Clear
2018-03-11 19:00:00+08:00,21.29444444,33.0,Clear
2018-03-11 20:00:00+08:00,20.10555556,40.0,Clear
2018-03-11 21:00:00+08:00,18.37222222,53.0,Clear
2018-03-11 22:00:00+08:00,18.51111111,55.0,Clear
2018-03-11 23:00:00+08:00,16.96111111,60.0,Clear
2018-03-12 00:00:00+08:00,16.09444444,67.0,Clear
2018-03-12 01:00:00+08:00,15.93888889,65.0,Clear
2018-03-12 02:00:00+08:00,15.84444444,66.0,Clear
2018-03-12 03:00:00+08:00,15.12222222,69.0,Clear
2018-03-12 04:00:00+08:00,14.98888889,72.0,Clear
2018-03-12 00:00:00+08:00,16.1,67.0,Clear
2018-03-12 01:00:00+08:00,15.9,65.0,Clear
2018-03-12 02:00:00+08:00,15.8,66.0,Clear
2018-03-12 03:00:00+08:00,15.1,69.0,Clear
2018-03-12 04:00:00+08:00,14.9,72.0,Clear
2018-03-12 05:00:00+08:00,14.2,75.0,Clear
2018-03-12 06:00:00+08:00,14.9,76.0,Clear
2018-03-12 07:00:00+08:00,14.5,79.0,Clear
2018-03-12 08:00:00+08:00,15.5,75.0,Clear
2018-03-12 09:00:00+08:00,18.0,67.0,Clear
2018-03-12 10:00:00+08:00,20.1,64.0,Clear
2018-03-12 11:00:00+08:00,22.1,57.0,Clear
2018-03-12 12:00:00+08:00,23.2,53.0,Clear
2018-03-12 13:00:00+08:00,24.3,49.0,Clear
2018-03-12 14:00:00+08:00,24.8,47.0,Clear
2018-03-12 15:00:00+08:00,25.7,44.0,Clear
2018-03-12 16:00:00+08:00,25.9,40.0,Clear
2018-03-12 17:00:00+08:00,25.9,40.0,Clear
2018-03-12 18:00:00+08:00,25.2,42.0,Clear
2018-03-12 19:00:00+08:00,23.9,47.0,Clear
2018-03-12 20:00:00+08:00,22.5,53.0,Clear
2018-03-12 21:00:00+08:00,21.1,59.0,Clear
2018-03-12 22:00:00+08:00,20.1,66.0,Clear
2018-03-12 23:00:00+08:00,19.2,72.0,Clear
2018-03-13 00:00:00+08:00,19.4,71.0,Clear
2018-03-13 01:00:00+08:00,18.5,75.0,Clear
2018-03-13 02:00:00+08:00,18.3,75.0,Clear
2018-03-13 03:00:00+08:00,17.4,79.0,Clear
2018-03-13 04:00:00+08:00,17.1,80.0,Clear
2018-03-13 05:00:00+08:00,16.8,82.0,Clear
2018-03-13 06:00:00+08:00,16.8,82.0,Clear
2018-03-13 07:00:00+08:00,17.0,82.0,Clear
2018-03-13 08:00:00+08:00,17.4,81.0,Clear
2018-03-13 09:00:00+08:00,19.9,72.0,Clear
2018-03-13 10:00:00+08:00,21.3,65.0,Clear
2018-03-13 11:00:00+08:00,23.3,57.0,Clear
2018-03-13 12:00:00+08:00,24.6,50.0,Clear
2018-03-13 13:00:00+08:00,25.7,45.0,Clear
2018-03-13 14:00:00+08:00,26.4,42.0,Clear
2018-03-13 15:00:00+08:00,26.8,41.0,Clear
2018-03-13 16:00:00+08:00,26.8,41.0,Clear
2018-03-13 17:00:00+08:00,26.5,42.0,Clear
2018-03-13 18:00:00+08:00,25.6,45.0,Clear
2018-03-13 19:00:00+08:00,24.4,48.0,Clear
2018-03-13 20:00:00+08:00,23.2,52.0,Clear
2018-03-13 21:00:00+08:00,22.4,57.0,Clear
2018-03-13 22:00:00+08:00,21.6,63.0,Clear
2018-03-13 23:00:00+08:00,20.9,68.0,Partly Cloudy
2018-03-14 00:00:00+08:00,20.8,74.0,Overcast
2018-03-14 01:00:00+08:00,20.6,76.0,Overcast
2018-03-14 02:00:00+08:00,20.7,76.0,Overcast
2018-03-14 03:00:00+08:00,19.9,80.0,Mostly Cloudy
2018-03-14 04:00:00+08:00,19.8,82.0,Partly Cloudy
2018-03-14 05:00:00+08:00,20.0,81.0,Clear
2018-03-14 06:00:00+08:00,19.5,84.0,Partly Cloudy
2018-03-14 07:00:00+08:00,20.2,80.0,Partly Cloudy
2018-03-14 08:00:00+08:00,21.2,79.0,Partly Cloudy
2018-03-14 09:00:00+08:00,23.0,69.0,Partly Cloudy
2018-03-14 10:00:00+08:00,23.8,66.0,Partly Cloudy
2018-03-14 11:00:00+08:00,25.4,60.0,Partly Cloudy
2018-03-14 12:00:00+08:00,25.4,58.0,Partly Cloudy
2018-03-14 13:00:00+08:00,24.5,63.0,Partly Cloudy
2018-03-14 14:00:00+08:00,23.9,66.0,Partly Cloudy
2018-03-14 15:00:00+08:00,23.8,66.0,Mostly Cloudy
2018-03-14 16:00:00+08:00,23.9,67.0,Mostly Cloudy
2018-03-14 17:00:00+08:00,23.9,67.0,Overcast
2018-03-14 18:00:00+08:00,23.5,69.0,Overcast
2018-03-14 19:00:00+08:00,22.9,71.0,Overcast
2018-03-14 20:00:00+08:00,22.3,74.0,Overcast
2018-03-14 21:00:00+08:00,21.9,77.0,Overcast
2018-03-14 22:00:00+08:00,21.5,80.0,Overcast
2018-03-14 23:00:00+08:00,21.3,82.0,Light Rain
2018-03-15 00:00:00+08:00,21.9,83.0,Possible Light Rain
2018-03-15 01:00:00+08:00,21.1,83.0,Mostly Cloudy
2018-03-15 02:00:00+08:00,21.0,87.0,Mostly Cloudy
2018-03-15 03:00:00+08:00,20.9,87.0,Mostly Cloudy
2018-03-15 04:00:00+08:00,20.8,87.0,Mostly Cloudy
2018-03-15 05:00:00+08:00,20.9,87.0,Mostly Cloudy
2018-03-15 06:00:00+08:00,20.2,90.0,Mostly Cloudy
2018-03-15 07:00:00+08:00,20.2,91.0,Mostly Cloudy
2018-03-15 08:00:00+08:00,20.3,90.0,Mostly Cloudy
2018-03-15 09:00:00+08:00,21.1,86.0,Partly Cloudy
2018-03-15 10:00:00+08:00,21.5,88.0,Partly Cloudy
2018-03-15 11:00:00+08:00,22.5,80.0,Foggy
2018-03-15 12:00:00+08:00,24.2,73.0,Partly Cloudy
2018-03-15 13:00:00+08:00,25.4,67.0,Partly Cloudy
2018-03-15 14:00:00+08:00,25.3,65.0,Partly Cloudy
2018-03-15 15:00:00+08:00,25.6,66.0,Partly Cloudy
2018-03-15 16:00:00+08:00,25.1,67.0,Clear
2018-03-15 17:00:00+08:00,25.3,64.0,Clear
2018-03-15 18:00:00+08:00,25.5,62.0,Clear
2018-03-15 19:00:00+08:00,25.3,62.0,Clear
2018-03-15 20:00:00+08:00,24.7,64.0,Clear
2018-03-15 21:00:00+08:00,24.0,67.0,Clear
2018-03-15 22:00:00+08:00,23.4,71.0,Clear
2018-03-15 23:00:00+08:00,23.0,74.0,Clear
2018-03-16 00:00:00+08:00,20.6,90.0,Clear
2018-03-16 01:00:00+08:00,20.3,91.0,Clear
2018-03-16 02:00:00+08:00,19.8,93.0,Mostly Cloudy
2018-03-16 03:00:00+08:00,20.2,88.0,Partly Cloudy
2018-03-16 04:00:00+08:00,20.1,92.0,Mostly Cloudy
2018-03-16 05:00:00+08:00,19.6,94.0,Mostly Cloudy
2018-03-16 06:00:00+08:00,19.7,93.0,Mostly Cloudy
2018-03-16 07:00:00+08:00,19.9,92.0,Foggy
2018-03-16 08:00:00+08:00,20.7,87.0,Foggy
2018-03-16 09:00:00+08:00,21.2,84.0,Foggy
2018-03-16 10:00:00+08:00,22.6,78.0,Foggy
2018-03-16 11:00:00+08:00,24.3,73.0,Foggy
2018-03-16 12:00:00+08:00,26.1,63.0,Clear
2018-03-16 13:00:00+08:00,27.1,59.0,Clear
2018-03-16 14:00:00+08:00,28.1,55.0,Clear
2018-03-16 15:00:00+08:00,29.0,50.0,Clear
2018-03-16 16:00:00+08:00,29.2,49.0,Clear
2018-03-16 17:00:00+08:00,28.2,51.0,Clear
2018-03-16 18:00:00+08:00,27.9,50.0,Clear
2018-03-16 19:00:00+08:00,26.7,58.0,Clear
2018-03-16 20:00:00+08:00,25.9,63.0,Clear
2018-03-16 21:00:00+08:00,24.3,69.0,Partly Cloudy
2018-03-16 22:00:00+08:00,23.9,73.0,Partly Cloudy
2018-03-16 23:00:00+08:00,23.5,72.0,Partly Cloudy
2018-03-17 00:00:00+08:00,22.7,75.0,Partly Cloudy
2018-03-17 01:00:00+08:00,22.6,76.0,Partly Cloudy
2018-03-17 02:00:00+08:00,21.9,80.0,Partly Cloudy
2018-03-17 03:00:00+08:00,21.8,80.0,Partly Cloudy
2018-03-17 04:00:00+08:00,21.7,78.0,Partly Cloudy
2018-03-17 05:00:00+08:00,21.0,85.0,Partly Cloudy
2018-03-17 06:00:00+08:00,20.9,85.0,Mostly Cloudy
2018-03-17 07:00:00+08:00,21.4,82.0,Mostly Cloudy
2018-03-17 08:00:00+08:00,21.6,75.0,Mostly Cloudy
2018-03-17 09:00:00+08:00,22.0,74.0,Mostly Cloudy
2018-03-17 10:00:00+08:00,22.5,71.0,Partly Cloudy
2018-03-17 11:00:00+08:00,23.1,67.0,Partly Cloudy
2018-03-17 12:00:00+08:00,24.1,63.0,Partly Cloudy
2018-03-17 13:00:00+08:00,24.5,61.0,Partly Cloudy
2018-03-17 14:00:00+08:00,25.4,59.0,Partly Cloudy
2018-03-17 15:00:00+08:00,25.6,58.0,Mostly Cloudy
2018-03-17 16:00:00+08:00,25.6,58.0,Mostly Cloudy
2018-03-17 17:00:00+08:00,25.2,59.0,Mostly Cloudy
2018-03-17 18:00:00+08:00,24.9,60.0,Mostly Cloudy
2018-03-17 19:00:00+08:00,23.9,64.0,Mostly Cloudy
2018-03-17 20:00:00+08:00,23.4,65.0,Mostly Cloudy
2018-03-17 21:00:00+08:00,22.4,69.0,Partly Cloudy
2018-03-17 22:00:00+08:00,22.1,71.0,Clear
